,Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_Of_Week,Load_Type,Hour,DayOfWeek
17906,2018-07-06 12:45:00,5.15,0.0,17.57,0.0,100.0,28.13,45900,Weekday,Friday,Medium_Load,12,4
17907,2018-07-06 13:00:00,4.9,0.0,17.35,0.0,100.0,27.18,46800,Weekday,Friday,Medium_Load,13,4
17908,2018-07-06 13:15:00,48.24,21.82,3.13,0.02,91.11,99.79,47700,Weekday,Friday,Maximum_Load,13,4
17909,2018-07-06 13:30:00,54.94,29.77,0.0,0.03,87.92,100.0,48600,Weekday,Friday,Maximum_Load,13,4
17910,2018-07-06 13:45:00,84.71,37.19,0.0,0.04,91.56,100.0,49500,Weekday,Friday,Maximum_Load,13,4
17911,2018-07-06 14:00:00,96.98,36.9,0.0,0.04,93.46,100.0,50400,Weekday,Friday,Maximum_Load,14,4
17912,2018-07-06 14:15:00,89.35,38.48,0.0,0.04,91.84,100.0,51300,Weekday,Friday,Maximum_Load,14,4
17913,2018-07-06 14:30:00,115.13,45.29,0.0,0.05,93.06,100.0,52200,Weekday,Friday,Maximum_Load,14,4
17914,2018-07-06 14:45:00,93.24,41.87,0.0,0.04,91.22,100.0,53100,Weekday,Friday,Maximum_Load,14,4
17915,2018-07-06 15:00:00,112.72,48.64,0.0,0.05,91.82,100.0,54000,Weekday,Friday,Maximum_Load,15,4
17916,2018-07-06 15:15:00,94.61,34.88,0.0,0.04,93.83,100.0,54900,Weekday,Friday,Maximum_Load,15,4
17917,2018-07-06 15:30:00,78.88,28.8,0.0,0.04,93.93,100.0,55800,Weekday,Friday,Maximum_Load,15,4
17918,2018-07-06 15:45:00,111.24,44.28,0.0,0.05,92.91,100.0,56700,Weekday,Friday,Maximum_Load,15,4
17919,2018-07-06 16:00:00,81.11,37.62,0.0,0.04,90.72,100.0,57600,Weekday,Friday,Maximum_Load,16,4
17920,2018-07-06 16:15:00,107.93,41.9,0.0,0.05,93.22,100.0,58500,Weekday,Friday,Maximum_Load,16,4
17921,2018-07-06 16:30:00,99.43,42.73,0.0,0.05,91.88,100.0,59400,Weekday,Friday,Maximum_Load,16,4
17922,2018-07-06 16:45:00,104.87,44.64,0.0,0.05,92.01,100.0,60300,Weekday,Friday,Maximum_Load,16,4
17923,2018-07-06 17:00:00,102.89,37.12,0.0,0.05,94.07,100.0,61200,Weekday,Friday,Maximum_Load,17,4
17924,2018-07-06 17:15:00,61.16,30.6,0.0,0.03,89.43,100.0,62100,Weekday,Friday,Medium_Load,17,4
17925,2018-07-06 17:30:00,69.62,23.58,0.29,0.03,94.71,100.0,63000,Weekday,Friday,Medium_Load,17,4
17926,2018-07-06 17:45:00,32.54,0.32,4.36,0.01,100.0,99.11,63900,Weekday,Friday,Medium_Load,17,4
17927,2018-07-06 18:00:00,32.98,0.47,3.78,0.02,99.99,99.35,64800,Weekday,Friday,Medium_Load,18,4
17928,2018-07-06 18:15:00,60.44,33.73,0.61,0.03,87.32,99.99,65700,Weekday,Friday,Medium_Load,18,4
17929,2018-07-06 18:30:00,112.03,65.12,0.0,0.05,86.46,100.0,66600,Weekday,Friday,Medium_Load,18,4
17930,2018-07-06 18:45:00,90.36,50.33,0.0,0.04,87.36,100.0,67500,Weekday,Friday,Medium_Load,18,4
17931,2018-07-06 19:00:00,103.32,40.18,0.0,0.05,93.2,100.0,68400,Weekday,Friday,Medium_Load,19,4
17932,2018-07-06 19:15:00,104.83,43.56,0.0,0.05,92.34,100.0,69300,Weekday,Friday,Medium_Load,19,4
17933,2018-07-06 19:30:00,88.02,40.9,0.0,0.04,90.69,100.0,70200,Weekday,Friday,Medium_Load,19,4
17934,2018-07-06 19:45:00,116.21,55.91,0.0,0.05,90.11,100.0,71100,Weekday,Friday,Medium_Load,19,4
17935,2018-07-06 20:00:00,117.0,45.83,0.0,0.05,93.11,100.0,72000,Weekday,Friday,Medium_Load,20,4
17936,2018-07-06 20:15:00,89.35,37.22,0.0,0.04,92.31,100.0,72900,Weekday,Friday,Medium_Load,20,4
17937,2018-07-06 20:30:00,115.34,42.66,0.0,0.05,93.79,100.0,73800,Weekday,Friday,Medium_Load,20,4
17938,2018-07-06 20:45:00,87.66,30.96,0.04,0.04,94.29,100.0,74700,Weekday,Friday,Medium_Load,20,4
17939,2018-07-06 21:00:00,34.56,1.4,6.48,0.02,99.92,98.29,75600,Weekday,Friday,Medium_Load,21,4
17940,2018-07-06 21:15:00,12.24,0.0,13.72,0.01,100.0,66.57,76500,Weekday,Friday,Medium_Load,21,4
17941,2018-07-06 21:30:00,4.1,0.0,16.49,0.0,100.0,24.13,77400,Weekday,Friday,Medium_Load,21,4
17942,2018-07-06 21:45:00,4.07,0.0,16.6,0.0,100.0,23.81,78300,Weekday,Friday,Medium_Load,21,4
17943,2018-07-06 22:00:00,4.0,0.0,16.56,0.0,100.0,23.48,79200,Weekday,Friday,Medium_Load,22,4
17944,2018-07-06 22:15:00,3.92,1.01,10.19,0.0,96.84,35.9,80100,Weekday,Friday,Medium_Load,22,4
17945,2018-07-06 22:30:00,3.78,5.04,0.0,0.0,60.0,100.0,81000,Weekday,Friday,Medium_Load,22,4
17946,2018-07-06 22:45:00,3.67,5.04,0.0,0.0,58.86,100.0,81900,Weekday,Friday,Medium_Load,22,4
17947,2018-07-06 23:00:00,3.67,4.93,0.0,0.0,59.71,100.0,82800,Weekday,Friday,Medium_Load,23,4
17948,2018-07-06 23:15:00,3.64,4.75,0.0,0.0,60.83,100.0,83700,Weekday,Friday,Light_Load,23,4
17949,2018-07-06 23:30:00,3.6,4.54,0.0,0.0,62.13,100.0,84600,Weekday,Friday,Light_Load,23,4
17950,2018-07-06 23:45:00,3.6,4.57,0.0,0.0,61.88,100.0,85500,Weekday,Friday,Light_Load,23,4
17951,2018-07-06 00:00:00,3.67,4.68,0.0,0.0,61.71,100.0,0,Weekday,Friday,Light_Load,0,4
17952,2018-07-07 00:15:00,3.49,5.0,0.0,0.0,57.24,100.0,900,Weekend,Saturday,Light_Load,0,5
17953,2018-07-07 00:30:00,3.06,5.29,0.0,0.0,50.07,100.0,1800,Weekend,Saturday,Light_Load,0,5
17954,2018-07-07 00:45:00,3.1,5.29,0.0,0.0,50.56,100.0,2700,Weekend,Saturday,Light_Load,0,5
17955,2018-07-07 01:00:00,3.13,5.47,0.0,0.0,49.67,100.0,3600,Weekend,Saturday,Light_Load,1,5
17956,2018-07-07 01:15:00,3.1,5.58,0.0,0.0,48.56,100.0,4500,Weekend,Saturday,Light_Load,1,5
17957,2018-07-07 01:30:00,3.35,5.83,0.0,0.0,49.82,100.0,5400,Weekend,Saturday,Light_Load,1,5
17958,2018-07-07 01:45:00,3.74,5.98,0.0,0.0,53.03,100.0,6300,Weekend,Saturday,Light_Load,1,5
17959,2018-07-07 02:00:00,3.35,5.69,0.0,0.0,50.74,100.0,7200,Weekend,Saturday,Light_Load,2,5
17960,2018-07-07 02:15:00,3.13,5.76,0.0,0.0,47.75,100.0,8100,Weekend,Saturday,Light_Load,2,5
17961,2018-07-07 02:30:00,3.13,5.83,0.0,0.0,47.3,100.0,9000,Weekend,Saturday,Light_Load,2,5
17962,2018-07-07 02:45:00,3.17,5.76,0.0,0.0,48.22,100.0,9900,Weekend,Saturday,Light_Load,2,5
17963,2018-07-07 03:00:00,3.2,5.9,0.0,0.0,47.68,100.0,10800,Weekend,Saturday,Light_Load,3,5
17964,2018-07-07 03:15:00,3.13,5.8,0.0,0.0,47.49,100.0,11700,Weekend,Saturday,Light_Load,3,5
17965,2018-07-07 03:30:00,3.13,5.76,0.0,0.0,47.75,100.0,12600,Weekend,Saturday,Light_Load,3,5
17966,2018-07-07 03:45:00,3.13,5.83,0.0,0.0,47.3,100.0,13500,Weekend,Saturday,Light_Load,3,5
17967,2018-07-07 04:00:00,3.17,5.8,0.0,0.0,47.96,100.0,14400,Weekend,Saturday,Light_Load,4,5
17968,2018-07-07 04:15:00,3.2,5.94,0.0,0.0,47.43,100.0,15300,Weekend,Saturday,Light_Load,4,5
17969,2018-07-07 04:30:00,3.53,5.69,0.0,0.0,52.72,100.0,16200,Weekend,Saturday,Light_Load,4,5
17970,2018-07-07 04:45:00,3.49,5.69,0.0,0.0,52.28,100.0,17100,Weekend,Saturday,Light_Load,4,5
17971,2018-07-07 05:00:00,3.13,5.9,0.0,0.0,46.86,100.0,18000,Weekend,Saturday,Light_Load,5,5
17972,2018-07-07 05:15:00,3.1,6.01,0.0,0.0,45.84,100.0,18900,Weekend,Saturday,Light_Load,5,5
17973,2018-07-07 05:30:00,3.17,6.12,0.0,0.0,45.99,100.0,19800,Weekend,Saturday,Light_Load,5,5
17974,2018-07-07 05:45:00,3.2,6.12,0.0,0.0,46.34,100.0,20700,Weekend,Saturday,Light_Load,5,5
17975,2018-07-07 06:00:00,3.13,6.05,0.0,0.0,45.95,100.0,21600,Weekend,Saturday,Light_Load,6,5
17976,2018-07-07 06:15:00,3.1,5.94,0.0,0.0,46.27,100.0,22500,Weekend,Saturday,Light_Load,6,5
17977,2018-07-07 06:30:00,3.13,5.9,0.0,0.0,46.86,100.0,23400,Weekend,Saturday,Light_Load,6,5
17978,2018-07-07 06:45:00,2.99,5.15,0.0,0.0,50.21,100.0,24300,Weekend,Saturday,Light_Load,6,5
17979,2018-07-07 07:00:00,2.92,4.61,0.0,0.0,53.51,100.0,25200,Weekend,Saturday,Light_Load,7,5
17980,2018-07-07 07:15:00,3.02,4.5,0.0,0.0,55.73,100.0,26100,Weekend,Saturday,Light_Load,7,5
17981,2018-07-07 07:30:00,3.85,4.93,0.0,0.0,61.55,100.0,27000,Weekend,Saturday,Light_Load,7,5
17982,2018-07-07 07:45:00,3.49,4.72,0.0,0.0,59.45,100.0,27900,Weekend,Saturday,Light_Load,7,5
17983,2018-07-07 08:00:00,3.24,4.57,0.0,0.0,57.84,100.0,28800,Weekend,Saturday,Light_Load,8,5
17984,2018-07-07 08:15:00,39.53,29.92,0.0,0.02,79.74,100.0,29700,Weekend,Saturday,Light_Load,8,5
17985,2018-07-07 08:30:00,110.27,65.3,0.0,0.05,86.04,100.0,30600,Weekend,Saturday,Light_Load,8,5
17986,2018-07-07 08:45:00,100.33,63.94,0.0,0.05,84.33,100.0,31500,Weekend,Saturday,Light_Load,8,5
17987,2018-07-07 09:00:00,43.24,20.41,0.0,0.02,90.43,100.0,32400,Weekend,Saturday,Light_Load,9,5
17988,2018-07-07 09:15:00,62.5,27.61,0.0,0.03,91.47,100.0,33300,Weekend,Saturday,Medium_Load,9,5
17989,2018-07-07 09:30:00,54.9,25.49,0.0,0.03,90.7,100.0,34200,Weekend,Saturday,Medium_Load,9,5
17990,2018-07-07 09:45:00,55.62,22.0,0.0,0.03,92.99,100.0,35100,Weekend,Saturday,Medium_Load,9,5
17991,2018-07-07 10:00:00,59.76,28.04,0.0,0.03,90.53,100.0,36000,Weekend,Saturday,Medium_Load,10,5
17992,2018-07-07 10:15:00,49.18,17.89,0.0,0.02,93.98,100.0,36900,Weekend,Saturday,Maximum_Load,10,5
17993,2018-07-07 10:30:00,42.7,10.15,0.0,0.02,97.29,100.0,37800,Weekend,Saturday,Maximum_Load,10,5
17994,2018-07-07 10:45:00,45.61,12.56,0.0,0.02,96.41,100.0,38700,Weekend,Saturday,Maximum_Load,10,5
17995,2018-07-07 11:00:00,40.57,9.72,0.0,0.02,97.25,100.0,39600,Weekend,Saturday,Maximum_Load,11,5
17996,2018-07-07 11:15:00,59.44,37.76,0.0,0.03,84.41,100.0,40500,Weekend,Saturday,Maximum_Load,11,5
17997,2018-07-07 11:30:00,59.8,40.14,0.0,0.03,83.03,100.0,41400,Weekend,Saturday,Maximum_Load,11,5
17998,2018-07-07 11:45:00,80.78,44.64,0.0,0.04,87.52,100.0,42300,Weekend,Saturday,Maximum_Load,11,5
17999,2018-07-07 12:00:00,101.81,50.54,0.0,0.05,89.57,100.0,43200,Weekend,Saturday,Maximum_Load,12,5
18000,2018-07-07 12:15:00,21.56,6.08,12.71,0.01,96.25,86.15,44100,Weekend,Saturday,Medium_Load,12,5
18001,2018-07-07 12:30:00,6.26,0.0,23.58,0.0,100.0,25.66,45000,Weekend,Saturday,Medium_Load,12,5
18002,2018-07-07 12:45:00,5.69,0.0,23.51,0.0,100.0,23.52,45900,Weekend,Saturday,Medium_Load,12,5
18003,2018-07-07 13:00:00,5.18,0.0,23.65,0.0,100.0,21.4,46800,Weekend,Saturday,Medium_Load,13,5
18004,2018-07-07 13:15:00,23.15,4.79,10.04,0.01,97.93,91.74,47700,Weekend,Saturday,Maximum_Load,13,5
18005,2018-07-07 13:30:00,79.78,21.02,0.0,0.04,96.7,100.0,48600,Weekend,Saturday,Maximum_Load,13,5
18006,2018-07-07 13:45:00,105.23,35.64,0.0,0.05,94.72,100.0,49500,Weekend,Saturday,Maximum_Load,13,5
18007,2018-07-07 14:00:00,106.16,33.7,0.0,0.05,95.31,100.0,50400,Weekend,Saturday,Maximum_Load,14,5
18008,2018-07-07 14:15:00,72.07,22.82,0.0,0.03,95.34,100.0,51300,Weekend,Saturday,Maximum_Load,14,5
18009,2018-07-07 14:30:00,94.25,25.92,0.0,0.04,96.42,100.0,52200,Weekend,Saturday,Maximum_Load,14,5
18010,2018-07-07 14:45:00,94.18,24.84,0.0,0.04,96.69,100.0,53100,Weekend,Saturday,Maximum_Load,14,5
18011,2018-07-07 15:00:00,96.01,31.32,0.0,0.04,95.07,100.0,54000,Weekend,Saturday,Maximum_Load,15,5
18012,2018-07-07 15:15:00,98.1,29.38,0.0,0.04,95.8,100.0,54900,Weekend,Saturday,Maximum_Load,15,5
18013,2018-07-07 15:30:00,78.01,25.92,0.0,0.04,94.9,100.0,55800,Weekend,Saturday,Maximum_Load,15,5
18014,2018-07-07 15:45:00,98.71,31.07,0.0,0.05,95.39,100.0,56700,Weekend,Saturday,Maximum_Load,15,5
18015,2018-07-07 16:00:00,109.98,33.7,0.0,0.05,95.61,100.0,57600,Weekend,Saturday,Maximum_Load,16,5
18016,2018-07-07 16:15:00,90.9,28.87,0.0,0.04,95.31,100.0,58500,Weekend,Saturday,Maximum_Load,16,5
18017,2018-07-07 16:30:00,107.21,31.93,0.0,0.05,95.84,100.0,59400,Weekend,Saturday,Maximum_Load,16,5
18018,2018-07-07 16:45:00,89.39,28.15,0.04,0.04,95.38,100.0,60300,Weekend,Saturday,Maximum_Load,16,5
18019,2018-07-07 17:00:00,6.3,0.0,23.62,0.0,100.0,25.77,61200,Weekend,Saturday,Maximum_Load,17,5
18020,2018-07-07 17:15:00,4.07,0.0,24.52,0.0,100.0,16.37,62100,Weekend,Saturday,Medium_Load,17,5
18021,2018-07-07 17:30:00,3.64,0.0,23.18,0.0,100.0,15.51,63000,Weekend,Saturday,Medium_Load,17,5
18022,2018-07-07 17:45:00,3.67,0.0,22.36,0.0,100.0,16.2,63900,Weekend,Saturday,Medium_Load,17,5
18023,2018-07-07 18:00:00,3.71,0.0,25.02,0.0,100.0,14.67,64800,Weekend,Saturday,Medium_Load,18,5
18024,2018-07-07 18:15:00,3.56,0.0,9.86,0.0,100.0,33.96,65700,Weekend,Saturday,Medium_Load,18,5
18025,2018-07-07 18:30:00,3.46,0.0,5.58,0.0,100.0,52.7,66600,Weekend,Saturday,Medium_Load,18,5
18026,2018-07-07 18:45:00,3.49,0.0,13.1,0.0,100.0,25.74,67500,Weekend,Saturday,Medium_Load,18,5
18027,2018-07-07 19:00:00,3.6,0.0,21.06,0.0,100.0,16.85,68400,Weekend,Saturday,Medium_Load,19,5
18028,2018-07-07 19:15:00,4.39,0.0,25.27,0.0,100.0,17.12,69300,Weekend,Saturday,Medium_Load,19,5
18029,2018-07-07 19:30:00,4.21,0.0,25.6,0.0,100.0,16.23,70200,Weekend,Saturday,Medium_Load,19,5
18030,2018-07-07 19:45:00,3.67,0.0,21.6,0.0,100.0,16.75,71100,Weekend,Saturday,Medium_Load,19,5
18031,2018-07-07 20:00:00,3.46,0.0,20.63,0.0,100.0,16.54,72000,Weekend,Saturday,Medium_Load,20,5
18032,2018-07-07 20:15:00,3.02,0.0,17.1,0.0,100.0,17.39,72900,Weekend,Saturday,Medium_Load,20,5
18033,2018-07-07 20:30:00,3.06,0.0,17.03,0.0,100.0,17.69,73800,Weekend,Saturday,Medium_Load,20,5
18034,2018-07-07 20:45:00,3.06,0.0,17.03,0.0,100.0,17.69,74700,Weekend,Saturday,Medium_Load,20,5
18035,2018-07-07 21:00:00,3.02,0.0,17.06,0.0,100.0,17.43,75600,Weekend,Saturday,Medium_Load,21,5
18036,2018-07-07 21:15:00,3.1,0.0,16.99,0.0,100.0,17.95,76500,Weekend,Saturday,Medium_Load,21,5
18037,2018-07-07 21:30:00,3.06,0.0,16.92,0.0,100.0,17.8,77400,Weekend,Saturday,Medium_Load,21,5
18038,2018-07-07 21:45:00,3.06,0.0,16.88,0.0,100.0,17.84,78300,Weekend,Saturday,Medium_Load,21,5
18039,2018-07-07 22:00:00,3.06,0.0,16.85,0.0,100.0,17.87,79200,Weekend,Saturday,Medium_Load,22,5
18040,2018-07-07 22:15:00,3.02,1.01,10.19,0.0,94.84,28.42,80100,Weekend,Saturday,Medium_Load,22,5
18041,2018-07-07 22:30:00,2.84,4.5,0.0,0.0,53.37,100.0,81000,Weekend,Saturday,Medium_Load,22,5
18042,2018-07-07 22:45:00,2.95,4.32,0.0,0.0,56.39,100.0,81900,Weekend,Saturday,Medium_Load,22,5
18043,2018-07-07 23:00:00,2.77,4.0,0.0,0.0,56.93,100.0,82800,Weekend,Saturday,Medium_Load,23,5
18044,2018-07-07 23:15:00,2.77,3.85,0.0,0.0,58.4,100.0,83700,Weekend,Saturday,Light_Load,23,5
18045,2018-07-07 23:30:00,2.74,3.56,0.0,0.0,60.99,100.0,84600,Weekend,Saturday,Light_Load,23,5
18046,2018-07-07 23:45:00,3.28,3.35,0.0,0.0,69.96,100.0,85500,Weekend,Saturday,Light_Load,23,5
18047,2018-07-07 00:00:00,3.1,4.0,0.0,0.0,61.26,100.0,0,Weekend,Saturday,Light_Load,0,5
18048,2018-07-08 00:15:00,3.35,4.18,0.0,0.0,62.54,100.0,900,Weekend,Sunday,Light_Load,0,6
18049,2018-07-08 00:30:00,2.74,3.89,0.0,0.0,57.59,100.0,1800,Weekend,Sunday,Light_Load,0,6
18050,2018-07-08 00:45:00,2.81,4.0,0.0,0.0,57.48,100.0,2700,Weekend,Sunday,Light_Load,0,6
18051,2018-07-08 01:00:00,2.81,3.96,0.0,0.0,57.87,100.0,3600,Weekend,Sunday,Light_Load,1,6
18052,2018-07-08 01:15:00,2.81,4.07,0.0,0.0,56.82,100.0,4500,Weekend,Sunday,Light_Load,1,6
18053,2018-07-08 01:30:00,2.81,4.1,0.0,0.0,56.53,100.0,5400,Weekend,Sunday,Light_Load,1,6
18054,2018-07-08 01:45:00,2.81,4.07,0.0,0.0,56.82,100.0,6300,Weekend,Sunday,Light_Load,1,6
18055,2018-07-08 02:00:00,2.84,4.18,0.0,0.0,56.2,100.0,7200,Weekend,Sunday,Light_Load,2,6
18056,2018-07-08 02:15:00,2.81,4.18,0.0,0.0,55.79,100.0,8100,Weekend,Sunday,Light_Load,2,6
18057,2018-07-08 02:30:00,2.81,4.21,0.0,0.0,55.52,100.0,9000,Weekend,Sunday,Light_Load,2,6
18058,2018-07-08 02:45:00,2.81,4.28,0.0,0.0,54.88,100.0,9900,Weekend,Sunday,Light_Load,2,6
18059,2018-07-08 03:00:00,2.84,4.21,0.0,0.0,55.92,100.0,10800,Weekend,Sunday,Light_Load,3,6
18060,2018-07-08 03:15:00,3.24,4.0,0.0,0.0,62.94,100.0,11700,Weekend,Sunday,Light_Load,3,6
18061,2018-07-08 03:30:00,2.99,4.18,0.0,0.0,58.18,100.0,12600,Weekend,Sunday,Light_Load,3,6
18062,2018-07-08 03:45:00,2.84,4.28,0.0,0.0,55.29,100.0,13500,Weekend,Sunday,Light_Load,3,6
18063,2018-07-08 04:00:00,2.84,4.32,0.0,0.0,54.93,100.0,14400,Weekend,Sunday,Light_Load,4,6
18064,2018-07-08 04:15:00,2.81,4.21,0.0,0.0,55.52,100.0,15300,Weekend,Sunday,Light_Load,4,6
18065,2018-07-08 04:30:00,2.84,4.21,0.0,0.0,55.92,100.0,16200,Weekend,Sunday,Light_Load,4,6
18066,2018-07-08 04:45:00,3.42,4.61,0.0,0.0,59.58,100.0,17100,Weekend,Sunday,Light_Load,4,6
18067,2018-07-08 05:00:00,3.13,4.46,0.0,0.0,57.44,100.0,18000,Weekend,Sunday,Light_Load,5,6
18068,2018-07-08 05:15:00,2.77,4.36,0.0,0.0,53.62,100.0,18900,Weekend,Sunday,Light_Load,5,6
18069,2018-07-08 05:30:00,2.81,4.39,0.0,0.0,53.91,100.0,19800,Weekend,Sunday,Light_Load,5,6
18070,2018-07-08 05:45:00,2.77,4.28,0.0,0.0,54.33,100.0,20700,Weekend,Sunday,Light_Load,5,6
18071,2018-07-08 06:00:00,2.77,4.28,0.0,0.0,54.33,100.0,21600,Weekend,Sunday,Light_Load,6,6
18072,2018-07-08 06:15:00,2.84,4.18,0.0,0.0,56.2,100.0,22500,Weekend,Sunday,Light_Load,6,6
18073,2018-07-08 06:30:00,3.38,3.96,0.0,0.0,64.92,100.0,23400,Weekend,Sunday,Light_Load,6,6
18074,2018-07-08 06:45:00,2.81,4.28,0.0,0.0,54.88,100.0,24300,Weekend,Sunday,Light_Load,6,6
18075,2018-07-08 07:00:00,2.81,4.39,0.0,0.0,53.91,100.0,25200,Weekend,Sunday,Light_Load,7,6
18076,2018-07-08 07:15:00,2.74,4.25,0.0,0.0,54.19,100.0,26100,Weekend,Sunday,Light_Load,7,6
18077,2018-07-08 07:30:00,2.81,4.0,0.0,0.0,57.48,100.0,27000,Weekend,Sunday,Light_Load,7,6
18078,2018-07-08 07:45:00,2.95,4.0,0.0,0.0,59.35,100.0,27900,Weekend,Sunday,Light_Load,7,6
18079,2018-07-08 08:00:00,18.76,16.81,0.0,0.01,74.48,100.0,28800,Weekend,Sunday,Light_Load,8,6
18080,2018-07-08 08:15:00,54.58,42.95,0.0,0.03,78.59,100.0,29700,Weekend,Sunday,Light_Load,8,6
18081,2018-07-08 08:30:00,105.91,67.9,0.0,0.05,84.18,100.0,30600,Weekend,Sunday,Light_Load,8,6
18082,2018-07-08 08:45:00,112.36,66.74,0.0,0.05,85.98,100.0,31500,Weekend,Sunday,Light_Load,8,6
18083,2018-07-08 09:00:00,86.51,38.63,0.0,0.04,91.31,100.0,32400,Weekend,Sunday,Light_Load,9,6
18084,2018-07-08 09:15:00,99.94,30.56,0.0,0.05,95.63,100.0,33300,Weekend,Sunday,Medium_Load,9,6
18085,2018-07-08 09:30:00,104.69,33.16,0.0,0.05,95.33,100.0,34200,Weekend,Sunday,Medium_Load,9,6
18086,2018-07-08 09:45:00,96.8,29.95,0.0,0.04,95.53,100.0,35100,Weekend,Sunday,Medium_Load,9,6
18087,2018-07-08 10:00:00,92.52,26.89,0.0,0.04,96.03,100.0,36000,Weekend,Sunday,Medium_Load,10,6
18088,2018-07-08 10:15:00,64.44,16.7,0.0,0.03,96.8,100.0,36900,Weekend,Sunday,Maximum_Load,10,6
18089,2018-07-08 10:30:00,79.78,24.08,0.0,0.04,95.73,100.0,37800,Weekend,Sunday,Maximum_Load,10,6
18090,2018-07-08 10:45:00,116.78,46.76,0.0,0.05,92.83,100.0,38700,Weekend,Sunday,Maximum_Load,10,6
18091,2018-07-08 11:00:00,90.04,27.61,0.0,0.04,95.61,100.0,39600,Weekend,Sunday,Maximum_Load,11,6
18092,2018-07-08 11:15:00,110.2,58.03,0.0,0.05,88.48,100.0,40500,Weekend,Sunday,Maximum_Load,11,6
18093,2018-07-08 11:30:00,98.96,46.3,0.0,0.05,90.58,100.0,41400,Weekend,Sunday,Maximum_Load,11,6
18094,2018-07-08 11:45:00,78.26,37.94,0.0,0.04,89.98,100.0,42300,Weekend,Sunday,Maximum_Load,11,6
18095,2018-07-08 12:00:00,49.79,18.18,1.94,0.02,93.93,99.92,43200,Weekend,Sunday,Maximum_Load,12,6
18096,2018-07-08 12:15:00,4.07,0.0,10.69,0.0,100.0,35.58,44100,Weekend,Sunday,Medium_Load,12,6
18097,2018-07-08 12:30:00,4.03,0.0,16.6,0.0,100.0,23.59,45000,Weekend,Sunday,Medium_Load,12,6
18098,2018-07-08 12:45:00,3.96,0.0,16.67,0.0,100.0,23.11,45900,Weekend,Sunday,Medium_Load,12,6
18099,2018-07-08 13:00:00,4.0,0.0,16.78,0.0,100.0,23.19,46800,Weekend,Sunday,Medium_Load,13,6
18100,2018-07-08 13:15:00,53.21,13.1,6.48,0.02,97.1,99.27,47700,Weekend,Sunday,Maximum_Load,13,6
18101,2018-07-08 13:30:00,90.4,26.42,0.0,0.04,95.98,100.0,48600,Weekend,Sunday,Maximum_Load,13,6
18102,2018-07-08 13:45:00,51.55,16.99,0.0,0.02,94.97,100.0,49500,Weekend,Sunday,Maximum_Load,13,6
18103,2018-07-08 14:00:00,48.46,14.65,0.0,0.02,95.72,100.0,50400,Weekend,Sunday,Maximum_Load,14,6
18104,2018-07-08 14:15:00,56.7,19.94,0.0,0.03,94.34,100.0,51300,Weekend,Sunday,Maximum_Load,14,6
18105,2018-07-08 14:30:00,62.75,23.44,0.0,0.03,93.68,100.0,52200,Weekend,Sunday,Maximum_Load,14,6
18106,2018-07-08 14:45:00,59.98,23.04,0.0,0.03,93.35,100.0,53100,Weekend,Sunday,Maximum_Load,14,6
18107,2018-07-08 15:00:00,53.14,17.03,0.0,0.02,95.23,100.0,54000,Weekend,Sunday,Maximum_Load,15,6
18108,2018-07-08 15:15:00,43.42,11.77,0.0,0.02,96.52,100.0,54900,Weekend,Sunday,Maximum_Load,15,6
18109,2018-07-08 15:30:00,45.97,13.39,0.0,0.02,96.01,100.0,55800,Weekend,Sunday,Maximum_Load,15,6
18110,2018-07-08 15:45:00,44.14,11.27,0.0,0.02,96.89,100.0,56700,Weekend,Sunday,Maximum_Load,15,6
18111,2018-07-08 16:00:00,48.35,13.75,0.0,0.02,96.19,100.0,57600,Weekend,Sunday,Maximum_Load,16,6
18112,2018-07-08 16:15:00,51.08,17.53,0.0,0.02,94.59,100.0,58500,Weekend,Sunday,Maximum_Load,16,6
18113,2018-07-08 16:30:00,44.1,10.48,0.0,0.02,97.29,100.0,59400,Weekend,Sunday,Maximum_Load,16,6
18114,2018-07-08 16:45:00,44.17,9.97,0.32,0.02,97.55,100.0,60300,Weekend,Sunday,Maximum_Load,16,6
18115,2018-07-08 17:00:00,5.87,0.0,21.28,0.0,100.0,26.59,61200,Weekend,Sunday,Maximum_Load,17,6
18116,2018-07-08 17:15:00,3.96,0.0,24.05,0.0,100.0,16.25,62100,Weekend,Sunday,Medium_Load,17,6
18117,2018-07-08 17:30:00,3.82,0.0,24.01,0.0,100.0,15.71,63000,Weekend,Sunday,Medium_Load,17,6
18118,2018-07-08 17:45:00,3.78,0.0,22.39,0.0,100.0,16.65,63900,Weekend,Sunday,Medium_Load,17,6
18119,2018-07-08 18:00:00,3.74,0.0,21.17,0.0,100.0,17.4,64800,Weekend,Sunday,Medium_Load,18,6
18120,2018-07-08 18:15:00,3.56,0.0,8.1,0.0,100.0,40.24,65700,Weekend,Sunday,Medium_Load,18,6
18121,2018-07-08 18:30:00,3.38,0.0,5.62,0.0,100.0,51.54,66600,Weekend,Sunday,Medium_Load,18,6
18122,2018-07-08 18:45:00,3.49,0.0,17.24,0.0,100.0,19.84,67500,Weekend,Sunday,Medium_Load,18,6
